Date Time GMT-08:00,Temp °C,Intensity Lux
3/23/19 3:30,4.623,0
3/23/19 4:00,4.311,0
3/23/19 4:30,4.623,0
3/23/19 5:00,4.727,0
3/23/19 5:30,4.727,64.6
3/23/19 6:00,4.519,2755.6
3/23/19 6:30,5.655,4994.5
3/23/19 7:00,8.082,9300.1
3/23/19 7:30,10.455,26178
3/23/19 8:00,16.618,37200.2
3/23/19 8:30,23.292,99200.7
3/23/19 9:00,29.053,132267.5
3/23/19 9:30,34.163,154312.1
3/23/19 10:00,38.157,176356.7
3/23/19 10:30,40.761,198401.3
3/23/19 11:00,44.334,198401.3
3/23/19 11:30,46.593,220445.9
3/23/19 12:00,47.892,231468.2
3/23/19 12:30,48.421,220445.9
3/23/19 13:00,46.979,176356.7
3/23/19 13:30,45.452,154312.1
3/23/19 14:00,48.421,198401.3
3/23/19 14:30,46.85,121245.2
3/23/19 15:00,44.211,159823.3
3/23/19 15:30,38.938,137778.7
3/23/19 16:00,29.652,79911.6
3/23/19 16:30,20.329,12400.1
3/23/19 17:00,17.76,7577.8
3/23/19 17:30,15.76,3616.7
3/23/19 18:00,13.461,387.5
3/23/19 18:30,12.304,0
3/23/19 19:00,11.431,0
3/23/19 19:30,10.944,0
3/23/19 20:00,10.357,0
3/23/19 20:30,9.669,0
3/23/19 21:00,9.275,0
3/23/19 21:30,8.879,0
3/23/19 22:00,8.481,0
3/23/19 22:30,7.782,0
3/23/19 23:00,7.381,0
3/23/19 23:30,6.877,0
3/24/19 0:00,6.37,0
3/24/19 0:30,6.166,0
3/24/19 1:00,6.268,0
3/24/19 1:30,6.166,0
3/24/19 2:00,5.757,0
3/24/19 2:30,5.45,0
3/24/19 3:00,5.141,0
3/24/19 3:30,4.934,0
3/24/19 4:00,5.244,0
3/24/19 4:30,5.86,0
3/24/19 5:00,5.86,0
3/24/19 5:30,5.86,139.9
3/24/19 6:00,6.268,2755.6
3/24/19 6:30,7.28,5511.1
3/24/19 7:00,9.077,7233.4
3/24/19 7:30,11.334,24800.2
3/24/19 8:00,17.665,49600.3
3/24/19 8:30,22.812,99200.7
3/24/19 9:00,27.862,132267.5
3/24/19 9:30,33.535,154312.1
3/24/19 10:00,39.615,176356.7
3/24/19 10:30,43.601,198401.3
3/24/19 11:00,46.465,209423.6
3/24/19 11:30,49.225,220445.9
3/24/19 12:00,50.734,231468.2
3/24/19 12:30,51.436,231468.2
3/24/19 13:00,53.609,220445.9
3/24/19 13:30,52.873,209423.6
3/24/19 14:00,52.006,198401.3
3/24/19 14:30,50.874,176356.7
3/24/19 15:00,48.955,159823.3
3/24/19 15:30,44.952,132267.5
3/24/19 16:00,35.222,74400.5
3/24/19 16:30,21.187,5338.9
3/24/19 17:00,17.57,4133.4
3/24/19 17:30,15.282,2669.5
3/24/19 18:00,12.69,441.3
3/24/19 18:30,10.846,0
3/24/19 19:00,10.944,0
3/24/19 19:30,10.553,0
3/24/19 20:00,10.161,0
3/24/19 20:30,9.472,0
3/24/19 21:00,8.581,0
3/24/19 21:30,7.983,0
3/24/19 22:00,7.582,0
3/24/19 22:30,7.481,0
3/24/19 23:00,6.775,0
3/24/19 23:30,6.471,0
3/25/19 0:00,6.471,0
3/25/19 0:30,5.655,0
3/25/19 1:00,4.934,0
3/25/19 1:30,5.037,0
3/25/19 2:00,4.727,0
3/25/19 2:30,4.934,0
3/25/19 3:00,4.934,0
3/25/19 3:30,4.415,0
3/25/19 4:00,4.311,0
3/25/19 4:30,4.415,0
3/25/19 5:00,4.519,0
3/25/19 5:30,4.519,204.5
3/25/19 6:00,4.415,2669.5
3/25/19 6:30,5.86,5511.1
3/25/19 7:00,8.879,7577.8
3/25/19 7:30,12.207,20666.8
3/25/19 8:00,19.282,52355.9
3/25/19 8:30,25.902,99200.7
3/25/19 9:00,31.472,132267.5
3/25/19 9:30,36.511,159823.3
3/25/19 10:00,41.341,176356.7
3/25/19 10:30,45.326,198401.3
3/25/19 11:00,49.632,209423.6
3/25/19 11:30,52.293,220445.9
3/25/19 12:00,53.461,231468.2
3/25/19 12:30,54.507,231468.2
3/25/19 13:00,54.811,231468.2
3/25/19 13:30,55.735,220445.9
3/25/19 14:00,55.425,198401.3
3/25/19 14:30,53.609,187379
3/25/19 15:00,51.295,165334.4
3/25/19 15:30,46.722,137778.7
3/25/19 16:00,35.435,93689.5
3/25/19 16:30,22.238,5511.1
3/25/19 17:00,18.236,4477.8
3/25/19 17:30,15.187,2755.6
3/25/19 18:00,13.076,516.7
3/25/19 18:30,11.916,0
3/25/19 19:00,11.139,0
3/25/19 19:30,10.357,0
3/25/19 20:00,9.866,0
3/25/19 20:30,9.373,0
3/25/19 21:00,8.68,0
3/25/19 21:30,8.382,0
3/25/19 22:00,7.782,0
3/25/19 22:30,7.381,0
3/25/19 23:00,6.978,0
3/25/19 23:30,6.37,0
3/26/19 0:00,6.166,0
3/26/19 0:30,5.757,0
3/26/19 1:00,5.655,0
3/26/19 1:30,5.757,0
3/26/19 2:00,6.064,0
3/26/19 2:30,6.573,0
3/26/19 3:00,6.978,0
3/26/19 3:30,6.877,0
3/26/19 4:00,6.064,0
3/26/19 4:30,5.86,0
3/26/19 5:00,5.45,0
3/26/19 5:30,5.244,139.9
3/26/19 6:00,5.347,3100
3/26/19 6:30,6.674,6544.5
3/26/19 7:00,9.373,14466.8
3/26/19 7:30,13.942,22044.6
3/26/19 8:00,20.901,49600.3
3/26/19 8:16,,
3/26/19 8:16,,
