#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 20546019, SEN S/N: 20546019, LBL: Temperature, -UV)","Intensity, Lux (LGR S/N: 20546019, SEN S/N: 20546019, LBL: Light Intensity, -UV)"
1386,3/10/19 11:00,26.39,85422.8
1387,3/10/19 11:30,25.61,68889.3
1388,3/10/19 12:00,26.292,79911.6
1389,3/10/19 12:30,20.615,46844.8
1390,3/10/19 13:00,20.329,46844.8
1391,3/10/19 13:30,20.424,57867
1392,3/10/19 14:00,20.329,52355.9
1393,3/10/19 14:30,18.14,39955.8
1394,3/10/19 15:00,16.332,33066.9
1395,3/10/19 15:30,15.855,28933.5
1396,3/10/19 16:00,14.517,19289
1397,3/10/19 16:30,14.613,28933.5
1398,3/10/19 17:00,13.269,12400.1
1399,3/10/19 17:30,9.768,3272.2
1400,3/10/19 18:00,7.079,64.6
1401,3/10/19 18:30,5.655,0
1402,3/10/19 19:00,4.727,0
1403,3/10/19 19:30,3.578,0
1404,3/10/19 20:00,2.303,0
1405,3/10/19 20:30,2.195,0
1406,3/10/19 21:00,2.088,0
1407,3/10/19 21:30,2.624,0
1408,3/10/19 22:00,3.049,0
1409,3/10/19 22:30,2.73,0
1410,3/10/19 23:00,2.624,0
1411,3/10/19 23:30,2.517,0
1412,3/11/19 0:00,2.303,0
1413,3/11/19 0:30,2.303,0
1414,3/11/19 1:00,2.517,0
1415,3/11/19 1:30,2.624,0
1416,3/11/19 2:00,2.837,0
1417,3/11/19 2:30,2.943,0
1418,3/11/19 3:00,2.73,0
1419,3/11/19 3:30,2.195,0
1420,3/11/19 4:00,1.872,0
1421,3/11/19 4:30,1.548,0
1422,3/11/19 5:00,1.872,0
1423,3/11/19 5:30,2.088,0
1424,3/11/19 6:00,2.088,861.1
1425,3/11/19 6:30,3.472,7577.8
1426,3/11/19 7:00,6.471,17911.2
1427,3/11/19 7:30,8.978,23422.4
1428,3/11/19 8:00,12.401,37200.2
1429,3/11/19 8:30,16.427,66133.8
1430,3/11/19 9:00,20.043,71644.9
1431,3/11/19 9:30,28.555,99200.7
1432,3/11/19 10:00,20.519,52355.9
1433,3/11/19 10:30,18.996,46844.8
1434,3/11/19 11:00,20.043,66133.8
1435,3/11/19 11:30,20.996,71644.9
1436,3/11/19 12:00,26.781,85422.8
1437,3/11/19 12:30,23.966,55111.5
1438,3/11/19 13:00,23.484,82667.2
1439,3/11/19 13:30,27.567,93689.5
1440,3/11/19 14:00,27.468,104711.8
1441,3/11/19 14:30,24.641,42711.4
1442,3/11/19 15:00,20.615,41333.6
1443,3/11/19 15:30,17.475,30311.3
1444,3/11/19 16:00,16.046,17222.3
1445,3/11/19 16:30,13.846,8266.7
1446,3/11/19 17:00,11.625,3272.2
1447,3/11/19 17:30,9.965,398.3
1448,3/11/19 18:00,8.68,10.8
1449,3/11/19 18:30,8.082,0
1450,3/11/19 19:00,7.682,0
1451,3/11/19 19:30,7.179,0
1452,3/11/19 20:00,6.978,0
1453,3/11/19 20:30,6.978,0
1454,3/11/19 21:00,6.775,0
1455,3/11/19 21:30,6.573,0
1456,3/11/19 22:00,6.166,0
1457,3/11/19 22:30,5.86,0
1458,3/11/19 23:00,5.655,0
1459,3/11/19 23:30,5.45,0
1460,3/12/19 0:00,5.552,0
1461,3/12/19 0:30,5.552,0
1462,3/12/19 1:00,5.552,0
1463,3/12/19 1:30,5.45,0
1464,3/12/19 2:00,5.45,0
1465,3/12/19 2:30,5.45,0
1466,3/12/19 3:00,5.45,0
1467,3/12/19 3:30,5.45,0
1468,3/12/19 4:00,5.552,0
1469,3/12/19 4:30,5.244,0
1470,3/12/19 5:00,3.998,0
1471,3/12/19 5:30,3.578,0
1472,3/12/19 6:00,4.102,269.1
1473,3/12/19 6:30,4.519,1722.2
1474,3/12/19 7:00,4.831,5166.7
1475,3/12/19 7:30,8.481,22044.6
1476,3/12/19 8:00,9.275,46844.8
1477,3/12/19 8:30,14.038,52355.9
1478,3/12/19 9:00,13.365,60622.6
1479,3/12/19 9:30,20.329,110223
1480,3/12/19 10:00,20.805,104711.8
1481,3/12/19 10:30,20.138,77156.1
1482,3/12/19 11:00,21.187,79911.6
1483,3/12/19 11:30,33.535,220445.9
1484,3/12/19 12:00,37.824,253512.8
1485,3/12/19 12:30,37.824,275557.4
1486,3/12/19 13:00,22.621,41333.6
1487,3/12/19 13:30,24.351,82667.2
1488,3/12/19 14:00,17.95,19977.9
1489,3/12/19 14:30,18.996,66133.8
1490,3/12/19 15:00,20.138,34444.7
1491,3/12/19 15:30,23.966,22044.6
1492,3/12/19 16:00,16.808,15155.7
1493,3/12/19 16:30,13.654,11711.2
1494,3/12/19 17:00,12.497,11711.2
1495,3/12/19 17:30,10.748,2927.8
1496,3/12/19 18:00,9.275,129.2
1497,3/12/19 18:30,8.481,0
1498,3/12/19 19:00,7.481,0
1499,3/12/19 19:30,7.28,0
1500,3/12/19 20:00,5.86,0
1501,3/12/19 20:30,5.45,0
1502,3/12/19 21:00,5.141,0
1503,3/12/19 21:30,4.934,0
1504,3/12/19 22:00,4.727,0
1505,3/12/19 22:30,4.623,0
1506,3/12/19 23:00,4.623,0
1507,3/12/19 23:30,4.623,0
1508,3/13/19 0:00,4.934,0
1509,3/13/19 0:30,5.141,0
1510,3/13/19 1:00,5.244,0
1511,3/13/19 1:30,5.037,0
1512,3/13/19 2:00,4.831,0
1513,3/13/19 2:30,4.519,0
1514,3/13/19 3:00,4.519,0
1515,3/13/19 3:30,4.415,0
1516,3/13/19 4:00,3.893,0
1517,3/13/19 4:30,3.683,0
1518,3/13/19 5:00,3.155,0
1519,3/13/19 5:30,2.624,0
1520,3/13/19 6:00,2.517,1065.6
1521,3/13/19 6:30,3.367,9644.5
1522,3/13/19 7:00,4.934,16533.4
1523,3/13/19 7:30,5.45,11022.3
1524,3/13/19 8:00,7.381,57867
1525,3/13/19 8:30,15.187,121245.2
1526,3/13/19 9:00,17.379,148801
1527,3/13/19 9:30,18.521,165334.4
1528,3/13/19 10:00,11.236,14466.8
1529,3/13/19 10:30,24.448,209423.6
1530,3/13/19 11:00,26.781,220445.9
1531,3/13/19 11:30,28.456,220445.9
1532,3/13/19 12:00,28.853,220445.9
1533,3/13/19 12:30,29.352,209423.6
1534,3/13/19 13:00,29.652,198401.3
1535,3/13/19 13:30,28.754,176356.7
1536,3/13/19 14:00,25.902,159823.3
1537,3/13/19 14:30,25.125,137778.7
1538,3/13/19 15:00,23.292,104711.8
1539,3/13/19 15:30,20.71,79911.6
1540,3/13/19 16:00,17.665,49600.3
1541,3/13/19 16:30,7.079,4650
1542,3/13/19 17:00,5.86,3616.7
1543,3/13/19 17:30,4.934,2238.9
1544,3/13/19 18:00,4.102,183
1545,3/13/19 18:30,3.578,0
1546,3/13/19 19:00,3.261,0
1547,3/13/19 19:30,3.049,0
1548,3/13/19 20:00,2.73,0
1549,3/13/19 20:30,2.303,0
1550,3/13/19 21:00,1.764,0
1551,3/13/19 21:30,1.112,0
1552,3/13/19 22:00,-0.102,0
1553,3/13/19 22:30,0.121,0
1554,3/13/19 23:00,0.893,0
1555,3/13/19 23:30,0.01,0
1556,3/14/19 0:00,-0.102,0
1557,3/14/19 0:30,-0.213,0
1558,3/14/19 1:00,-0.102,0
1559,3/14/19 1:30,0.01,0
1560,3/14/19 2:00,-0.437,0
1561,3/14/19 2:30,-0.662,0
1562,3/14/19 3:00,-0.662,0
1563,3/14/19 3:30,-1.456,0
1564,3/14/19 4:00,-1.228,0
1565,3/14/19 4:30,-1.228,0
1566,3/14/19 5:00,-1.456,0
1567,3/14/19 5:30,-1.228,0
1568,3/14/19 6:00,-1.456,1119.5
1569,3/14/19 6:30,-0.662,2927.8
1570,3/14/19 7:00,0.232,5166.7
1571,3/14/19 7:30,2.303,5166.7
1572,3/14/19 8:00,7.179,85422.8
1573,3/14/19 8:30,13.942,121245.2
1574,3/14/19 9:00,18.426,148801
1575,3/14/19 9:30,22.908,170845.6
1576,3/14/19 10:00,13.75,33066.9
1577,3/14/19 10:30,29.053,209423.6
1578,3/14/19 11:00,31.574,220445.9
1579,3/14/19 11:30,32.704,220445.9
1580,3/14/19 12:00,34.163,220445.9
1581,3/14/19 12:30,33.848,209423.6
1582,3/14/19 13:00,33.222,198401.3
1583,3/14/19 13:30,32.188,176356.7
1584,3/14/19 14:00,30.356,165334.4
1585,3/14/19 14:30,28.655,137778.7
1586,3/14/19 15:00,27.272,104711.8
1587,3/14/19 15:30,25.708,79911.6
1588,3/14/19 16:00,22.621,49600.3
1589,3/14/19 16:30,9.669,3616.7
1590,3/14/19 17:00,7.381,2755.6
1591,3/14/19 17:30,5.962,1808.3
1592,3/14/19 18:00,4.831,150.7
1593,3/14/19 18:30,3.893,0
1594,3/14/19 19:00,3.683,0
1595,3/14/19 19:30,3.367,0
1596,3/14/19 20:00,3.049,0
1597,3/14/19 20:30,3.049,0
1598,3/14/19 21:00,2.837,0
1599,3/14/19 21:30,2.517,0
1600,3/14/19 22:00,2.517,0
1601,3/14/19 22:30,2.41,0
1602,3/14/19 23:00,2.303,0
1603,3/14/19 23:30,2.517,0
1604,3/15/19 0:00,2.303,0
1605,3/15/19 0:30,2.303,0
1606,3/15/19 1:00,2.088,0
1607,3/15/19 1:30,1.872,0
1608,3/15/19 2:00,1.656,0
1609,3/15/19 2:30,1.656,0
1610,3/15/19 3:00,1.221,0
1611,3/15/19 3:30,0.784,0
1612,3/15/19 4:00,0.563,0
1613,3/15/19 4:30,0.784,0
1614,3/15/19 5:00,0.893,0
1615,3/15/19 5:30,1.439,0
1616,3/15/19 6:00,1.764,1216.3
1617,3/15/19 6:30,2.303,3100
1618,3/15/19 7:00,3.788,5338.9
1619,3/15/19 7:30,5.655,5166.7
1620,3/15/19 8:00,11.916,85422.8
1621,3/15/19 8:30,19.948,115734.1
1622,3/15/19 9:00,23.581,148801
1623,3/15/19 9:30,26.977,170845.6
1624,3/15/19 10:00,20.138,15155.7
1625,3/15/19 10:30,33.639,209423.6
1626,3/15/19 11:00,34.479,209423.6
1627,3/15/19 11:30,37.604,220445.9
1628,3/15/19 12:00,39.957,220445.9
1629,3/15/19 12:30,40.645,209423.6
1630,3/15/19 13:00,41.108,198401.3
1631,3/15/19 13:30,40.53,176356.7
1632,3/15/19 14:00,39.502,165334.4
1633,3/15/19 14:30,37.604,132267.5
1634,3/15/19 15:00,37.714,110223
1635,3/15/19 15:30,33.014,79911.6
1636,3/15/19 16:00,27.764,49600.3
1637,3/15/19 16:30,14.325,4477.8
1638,3/15/19 17:00,11.236,2927.8
1639,3/15/19 17:30,9.669,2066.7
1640,3/15/19 18:00,8.282,344.4
1641,3/15/19 18:30,7.381,0
1642,3/15/19 19:00,7.28,0
1643,3/15/19 19:30,6.877,0
1644,3/15/19 20:00,6.674,0
1645,3/15/19 20:30,6.573,0
1646,3/15/19 21:00,6.674,0
1647,3/15/19 21:30,6.37,0
1648,3/15/19 22:00,6.268,0
1649,3/15/19 22:30,6.064,0
1650,3/15/19 23:00,5.962,0
1651,3/15/19 23:30,5.962,0
1652,3/16/19 0:00,5.86,0
1653,3/16/19 0:30,5.962,0
1654,3/16/19 1:00,5.962,0
1655,3/16/19 1:30,5.757,0
1656,3/16/19 2:00,5.655,0
1657,3/16/19 2:30,5.244,0
1658,3/16/19 3:00,5.037,0
1659,3/16/19 3:30,4.727,0
1660,3/16/19 4:00,4.831,0
1661,3/16/19 4:30,4.727,0
1662,3/16/19 5:00,4.519,0
1663,3/16/19 5:30,4.623,0
1664,3/16/19 6:00,4.519,1259.4
1665,3/16/19 6:30,5.552,3272.2
1666,3/16/19 7:00,7.079,5511.1
1667,3/16/19 7:30,9.571,5511.1
1668,3/16/19 8:00,16.332,82667.2
1669,3/16/19 8:30,23.677,115734.1
1670,3/16/19 9:00,28.357,143289.8
1671,3/16/19 9:30,33.43,165334.4
1672,3/16/19 10:00,25.125,14466.8
1673,3/16/19 10:30,39.502,198401.3
1674,3/16/19 11:00,42.758,209423.6
1675,3/16/19 11:30,45.956,220445.9
1676,3/16/19 12:00,47.499,220445.9
1677,3/16/19 12:30,48.288,209423.6
1678,3/16/19 13:00,49.225,198401.3
1679,3/16/19 13:30,48.821,176356.7
1680,3/16/19 14:00,46.85,159823.3
1681,3/16/19 14:30,43.601,132267.5
1682,3/16/19 15:00,41.575,104711.8
1683,3/16/19 15:30,38.714,79911.6
1684,3/16/19 16:00,34.691,49600.3
1685,3/16/19 16:30,18.901,3961.1
1686,3/16/19 17:00,14.996,2927.8
1687,3/16/19 17:30,12.98,1894.5
1688,3/16/19 18:00,10.846,247.6
1689,3/16/19 18:30,10.651,0
1690,3/16/19 19:00,10.063,0
1691,3/16/19 19:30,8.481,0
1692,3/16/19 20:00,8.382,0
1693,3/16/19 20:30,7.079,0
1694,3/16/19 21:00,7.28,0
1695,3/16/19 21:30,7.682,0
1696,3/16/19 22:00,8.182,0
1697,3/16/19 22:30,8.082,0
1698,3/16/19 23:00,7.682,0
1699,3/16/19 23:30,7.782,0
1700,3/17/19 0:00,7.682,0
1701,3/17/19 0:30,7.28,0
1702,3/17/19 1:00,7.782,0
1703,3/17/19 1:30,7.682,0
1704,3/17/19 2:00,7.882,0
1705,3/17/19 2:30,7.582,0
1706,3/17/19 3:00,6.978,0
1707,3/17/19 3:30,7.079,0
1708,3/17/19 4:00,6.573,0
1709,3/17/19 4:30,5.757,0
1710,3/17/19 5:00,5.141,0
1711,3/17/19 5:30,5.552,0
1712,3/17/19 6:00,5.962,1377.8
1713,3/17/19 6:30,6.471,3444.5
1714,3/17/19 7:00,7.882,8266.7
1715,3/17/19 7:30,11.916,5511.1
1716,3/17/19 8:00,19.377,82667.2
1717,3/17/19 8:30,28.754,115734.1
1718,3/17/19 9:00,34.585,143289.8
1719,3/17/19 9:30,38.714,165334.4
1720,3/17/19 10:00,31.37,14466.8
1721,3/17/19 10:30,43.723,198401.3
1722,3/17/19 11:00,48.023,209423.6
1723,3/17/19 11:30,51.295,220445.9
1724,3/17/19 12:00,52.006,209423.6
1725,3/17/19 12:30,51.154,209423.6
1726,3/17/19 13:00,52.873,198401.3
1727,3/17/19 13:30,53.019,176356.7
1728,3/17/19 14:00,51.72,159823.3
1729,3/17/19 14:30,49.632,132267.5
1730,3/17/19 15:00,46.465,104711.8
1731,3/17/19 15:30,43.238,79911.6
1732,3/17/19 16:00,37.384,49600.3
1733,3/17/19 16:30,21.664,3444.5
1734,3/17/19 17:00,16.999,2755.6
1735,3/17/19 17:30,14.421,1894.5
1736,3/17/19 18:00,12.11,279.9
1737,3/17/19 18:30,11.236,0
1738,3/17/19 19:00,10.063,0
1739,3/17/19 19:30,9.472,0
1740,3/17/19 20:00,9.768,0
1741,3/17/19 20:30,8.978,0
1742,3/17/19 21:00,8.779,0
1743,3/17/19 21:30,8.182,0
1744,3/17/19 22:00,7.682,0
1745,3/17/19 22:30,7.882,0
1746,3/17/19 23:00,7.381,0
1747,3/17/19 23:30,7.28,0
1748,3/18/19 0:00,7.28,0
1749,3/18/19 0:30,6.573,0
1750,3/18/19 1:00,7.079,0
1751,3/18/19 1:30,6.775,0
1752,3/18/19 2:00,6.37,0
1753,3/18/19 2:30,6.37,0
1754,3/18/19 3:00,6.166,0
1755,3/18/19 3:30,5.757,0
1756,3/18/19 4:00,5.655,0
1757,3/18/19 4:30,5.347,0
1758,3/18/19 5:00,6.064,0
1759,3/18/19 5:30,6.37,10.8
1760,3/18/19 6:00,6.37,1463.9
1761,3/18/19 6:30,6.877,3444.5
1762,3/18/19 7:00,7.882,16533.4
1763,3/18/19 7:30,12.401,8611.2
1764,3/18/19 8:00,19.662,88178.4
1765,3/18/19 8:30,30.862,121245.2
1766,3/18/19 9:00,37.274,148801
1767,3/18/19 9:30,41.81,170845.6
1768,3/18/19 10:00,35.115,17911.2
1769,3/18/19 10:30,46.337,209423.6
1770,3/18/19 11:00,50.874,209423.6
1771,3/18/19 11:30,52.437,220445.9
1772,3/18/19 12:00,53.019,220445.9
1773,3/18/19 12:30,53.609,209423.6
1774,3/18/19 13:00,53.166,198401.3
1775,3/18/19 13:30,52.582,176356.7
1776,3/18/19 14:00,52.293,159823.3
1777,3/18/19 14:30,50.456,137778.7
1778,3/18/19 15:00,47.109,110223
1779,3/18/19 15:30,43.238,79911.6
1780,3/18/19 16:00,36.511,49600.3
1781,3/18/19 16:30,21.951,3272.2
1782,3/18/19 17:00,17.284,2755.6
1783,3/18/19 17:30,14.421,1808.3
1784,3/18/19 18:00,11.722,279.9
1785,3/18/19 18:30,10.944,0
1786,3/18/19 19:00,10.455,0
1787,3/18/19 19:30,10.357,0
1788,3/18/19 20:00,9.768,0
1789,3/18/19 20:30,9.571,0
1790,3/18/19 21:00,9.176,0
1791,3/18/19 21:30,9.176,0
1792,3/18/19 22:00,8.879,0
1793,3/18/19 22:30,8.879,0
1794,3/18/19 23:00,8.779,0
1795,3/18/19 23:30,7.882,0
1796,3/19/19 0:00,7.179,0
1797,3/19/19 0:30,6.674,0
1798,3/19/19 1:00,6.877,0
1799,3/19/19 1:30,7.381,0
1800,3/19/19 2:00,7.682,0
1801,3/19/19 2:30,6.877,0
1802,3/19/19 3:00,7.28,0
1803,3/19/19 3:30,7.079,0
1804,3/19/19 4:00,6.978,0
1805,3/19/19 4:30,7.381,0
1806,3/19/19 5:00,6.573,0
1807,3/19/19 5:30,5.86,21.5
1808,3/19/19 6:00,6.877,1722.2
1809,3/19/19 6:30,6.674,3961.1
1810,3/19/19 7:00,10.161,23422.4
1811,3/19/19 7:30,13.942,24800.2
1812,3/19/19 8:00,20.234,93689.5
1813,3/19/19 8:30,30.963,121245.2
1814,3/19/19 9:00,38.379,148801
1815,3/19/19 9:30,38.938,143289.8
1816,3/19/19 10:00,37.604,34444.7
1817,3/19/19 10:30,47.109,198401.3
1818,3/19/19 11:00,38.379,231468.2
1819,3/19/19 11:30,45.201,88178.4
1820,3/19/19 12:00,45.703,88178.4
1821,3/19/19 12:30,44.211,176356.7
1822,3/19/19 13:00,53.019,209423.6
1823,3/19/19 13:30,39.502,60622.6
1824,3/19/19 14:00,37.604,39955.8
1825,3/19/19 14:30,31.268,44089.2
1826,3/19/19 15:00,36.187,68889.3
1827,3/19/19 15:30,31.472,49600.3
1828,3/19/19 16:00,28.159,34444.7
1829,3/19/19 16:30,23.292,22044.6
1830,3/19/19 17:00,21.282,20666.8
1831,3/19/19 17:30,17.665,3272.2
1832,3/19/19 18:00,14.23,204.5
1833,3/19/19 18:30,12.401,0
1834,3/19/19 19:00,12.497,0
1835,3/19/19 19:30,12.594,0
1836,3/19/19 20:00,12.401,0
1837,3/19/19 20:30,11.139,0
1838,3/19/19 21:00,9.571,0
1839,3/19/19 21:30,8.282,0
1840,3/19/19 22:00,7.381,0
1841,3/19/19 22:30,7.28,0
1842,3/19/19 23:00,8.481,0
1843,3/19/19 23:30,8.382,0
1844,3/20/19 0:00,7.983,0
1845,3/20/19 0:30,7.882,0
1846,3/20/19 1:00,6.471,0
1847,3/20/19 1:30,5.655,0
1848,3/20/19 2:00,6.471,0
1849,3/20/19 2:30,6.978,0
1850,3/20/19 3:00,6.775,0
1851,3/20/19 3:30,7.079,0
1852,3/20/19 4:00,7.179,0
1853,3/20/19 4:30,7.381,0
1854,3/20/19 5:00,7.582,0
1855,3/20/19 5:30,7.782,0
1856,3/20/19 6:00,8.68,1033.3
1857,3/20/19 6:30,9.077,3616.7
1858,3/20/19 7:00,10.063,4133.4
1859,3/20/19 7:30,11.431,17222.3
1860,3/20/19 8:00,12.11,22044.6
1861,3/20/19 8:30,12.401,11022.3
1862,3/20/19 9:00,14.421,15155.7
1863,3/20/19 9:30,12.013,5511.1
1864,3/20/19 10:00,9.571,12400.1
1865,3/20/19 10:30,13.076,24800.2
1866,3/20/19 11:00,15.855,30311.3
1867,3/20/19 11:30,19.758,55111.5
1868,3/20/19 12:00,26.292,93689.5
1869,3/20/19 12:30,35.009,79911.6
1870,3/20/19 13:00,40.53,176356.7
1871,3/20/19 13:30,33.848,49600.3
1872,3/20/19 14:00,24.641,38578
1873,3/20/19 14:30,24.448,57867
1874,3/20/19 15:00,23.196,35822.5
1875,3/20/19 15:30,26.097,46844.8
1876,3/20/19 16:00,28.456,49600.3
1877,3/20/19 16:30,19.187,17911.2
1878,3/20/19 17:00,15.282,9300.1
1879,3/20/19 17:30,12.594,1141
1880,3/20/19 18:00,10.748,215.3
1881,3/20/19 18:30,10.063,0
1882,3/20/19 19:00,8.978,0
1883,3/20/19 19:30,7.682,0
1884,3/20/19 20:00,6.877,0
1885,3/20/19 20:30,6.674,0
1886,3/20/19 21:00,6.37,0
1887,3/20/19 21:30,5.141,0
1888,3/20/19 22:00,5.347,0
1889,3/20/19 22:30,4.623,0
1890,3/20/19 23:00,4.311,0
1891,3/20/19 23:30,4.207,0
1892,3/21/19 0:00,4.102,0
1893,3/21/19 0:30,3.998,0
1894,3/21/19 1:00,3.788,0
1895,3/21/19 1:30,3.578,0
1896,3/21/19 2:00,3.472,0
1897,3/21/19 2:30,3.367,0
1898,3/21/19 3:00,3.367,0
1899,3/21/19 3:30,3.261,0
1900,3/21/19 4:00,3.155,0
1901,3/21/19 4:30,2.943,0
1902,3/21/19 5:00,2.73,0
1903,3/21/19 5:30,2.73,21.5
1904,3/21/19 6:00,2.624,1377.8
1905,3/21/19 6:30,3.261,4994.5
1906,3/21/19 7:00,6.471,15155.7
1907,3/21/19 7:30,7.882,24800.2
1908,3/21/19 8:00,12.401,93689.5
1909,3/21/19 8:30,22.238,132267.5
1910,3/21/19 9:00,29.853,154312.1
1911,3/21/19 9:30,35.009,143289.8
1912,3/21/19 10:00,32.394,71644.9
1913,3/21/19 10:30,39.843,143289.8
1914,3/21/19 11:00,36.187,170845.6
1915,3/21/19 11:30,43.723,187379
1916,3/21/19 12:00,35.009,55111.5
1917,3/21/19 12:30,36.079,99200.7
1918,3/21/19 13:00,23.581,34444.7
1919,3/21/19 13:30,40.53,176356.7
1920,3/21/19 14:00,43.844,176356.7
1921,3/21/19 14:30,26.585,20666.8
1922,3/21/19 15:00,12.98,4133.4
1923,3/21/19 15:30,22.812,34444.7
1924,3/21/19 16:00,13.076,18600.1
1925,3/21/19 16:30,14.325,13777.9
1926,3/21/19 17:00,11.041,2325
1927,3/21/19 17:30,9.571,1722.2
1928,3/21/19 18:00,7.682,333.7
1929,3/21/19 18:30,7.079,0
1930,3/21/19 19:00,7.179,0
1931,3/21/19 19:30,6.471,0
1932,3/21/19 20:00,7.079,0
1933,3/21/19 20:30,6.674,0
1934,3/21/19 21:00,5.347,0
1935,3/21/19 21:30,4.831,0
1936,3/21/19 22:00,4.311,0
1937,3/21/19 22:30,4.102,0
1938,3/21/19 23:00,3.998,0
1939,3/21/19 23:30,3.367,0
1940,3/22/19 0:00,3.578,0
1941,3/22/19 0:30,3.049,0
1942,3/22/19 1:00,2.837,0
1943,3/22/19 1:30,2.837,0
1944,3/22/19 2:00,2.73,0
1945,3/22/19 2:30,2.624,0
1946,3/22/19 3:00,2.624,0
1947,3/22/19 3:30,2.943,0
1948,3/22/19 4:00,2.73,0
1949,3/22/19 4:30,2.624,0
1950,3/22/19 5:00,2.517,0
1951,3/22/19 5:30,2.517,53.8
1952,3/22/19 6:00,1.764,1463.9
1953,3/22/19 6:30,2.517,4822.3
1954,3/22/19 7:00,6.674,12400.1
1955,3/22/19 7:30,8.879,11022.3
1956,3/22/19 8:00,13.558,74400.5
1957,3/22/19 8:30,21.855,82667.2
1958,3/22/19 9:00,28.456,143289.8
1959,3/22/19 9:30,34.903,154312.1
1960,3/22/19 10:00,36.946,165334.4
1961,3/22/19 10:30,42.758,220445.9
1962,3/22/19 11:00,46.465,198401.3
1963,3/22/19 11:30,48.421,137778.7
1964,3/22/19 12:00,50.734,93689.5
1965,3/22/19 12:30,48.288,93689.5
1966,3/22/19 13:00,51.72,132267.5
1967,3/22/19 13:30,51.295,165334.4
1968,3/22/19 14:00,48.821,148801
1969,3/22/19 14:30,47.109,148801
1970,3/22/19 15:00,43.966,121245.2
1971,3/22/19 15:30,36.837,93689.5
1972,3/22/19 16:00,30.356,23422.4
1973,3/22/19 16:30,18.711,3444.5
1974,3/22/19 17:00,14.517,3100
1975,3/22/19 17:30,12.883,2411.1
1976,3/22/19 18:00,10.944,236.8
1977,3/22/19 18:30,9.768,0
1978,3/22/19 19:00,9.176,0
1979,3/22/19 19:30,8.978,0
1980,3/22/19 20:00,9.176,0
1981,3/22/19 20:30,8.082,0
1982,3/22/19 21:00,7.079,0
1983,3/22/19 21:30,6.471,0
1984,3/22/19 22:00,6.573,0
1985,3/22/19 22:30,6.775,0
1986,3/22/19 23:00,6.573,0
1987,3/22/19 23:30,6.268,0
1988,3/23/19 0:00,5.86,0
1989,3/23/19 0:30,5.86,0
1990,3/23/19 1:00,5.347,0
1991,3/23/19 1:30,4.934,0
1992,3/23/19 2:00,4.102,0
1993,3/23/19 2:30,3.998,0
1994,3/23/19 3:00,3.788,0
1995,3/23/19 3:30,4.102,0
1996,3/23/19 4:00,3.683,0
1997,3/23/19 4:30,3.998,0
1998,3/23/19 5:00,4.207,0
1999,3/23/19 5:30,4.207,32.3
2000,3/23/19 6:00,3.998,2325
2001,3/23/19 6:30,5.141,4650
2002,3/23/19 7:00,8.481,13777.9
2003,3/23/19 7:30,11.722,10677.8
2004,3/23/19 8:00,16.141,74400.5
2005,3/23/19 8:30,28.953,137778.7
2006,3/23/19 9:00,36.187,137778.7
2007,3/23/19 9:30,40.53,154312.1
2008,3/23/19 10:00,42.164,198401.3
2009,3/23/19 10:30,45.956,220445.9
2010,3/23/19 11:00,49.36,198401.3
2011,3/23/19 11:30,51.436,176356.7
2012,3/23/19 12:00,52.293,132267.5
2013,3/23/19 12:30,52.437,148801
2014,3/23/19 13:00,50.456,154312.1
2015,3/23/19 13:30,47.629,126756.4
2016,3/23/19 14:00,49.905,170845.6
2017,3/23/19 14:30,48.421,148801
2018,3/23/19 15:00,44.457,115734.1
2019,3/23/19 15:30,36.62,88178.4
2020,3/23/19 16:00,30.963,46844.8
2021,3/23/19 16:30,20.901,8611.2
2022,3/23/19 17:00,17.57,5166.7
2023,3/23/19 17:30,15.282,2755.6
2024,3/23/19 18:00,12.787,387.5
2025,3/23/19 18:30,11.916,0
2026,3/23/19 19:00,11.041,0
2027,3/23/19 19:30,10.553,0
2028,3/23/19 20:00,9.866,0
2029,3/23/19 20:30,9.373,0
2030,3/23/19 21:00,8.879,0
2031,3/23/19 21:30,8.581,0
2032,3/23/19 22:00,8.182,0
2033,3/23/19 22:30,7.481,0
2034,3/23/19 23:00,6.978,0
2035,3/23/19 23:30,6.573,0
2036,3/24/19 0:00,6.064,0
2037,3/24/19 0:30,5.757,0
2038,3/24/19 1:00,5.962,0
2039,3/24/19 1:30,5.86,0
2040,3/24/19 2:00,5.45,0
2041,3/24/19 2:30,5.244,0
2042,3/24/19 3:00,4.831,0
2043,3/24/19 3:30,4.623,0
2044,3/24/19 4:00,4.831,0
2045,3/24/19 4:30,5.45,0
2046,3/24/19 5:00,5.552,0
2047,3/24/19 5:30,5.552,96.9
2048,3/24/19 6:00,5.86,2583.4
2049,3/24/19 6:30,6.978,7233.4
2050,3/24/19 7:00,10.357,24800.2
2051,3/24/19 7:30,12.98,24800.2
2052,3/24/19 8:00,16.237,71644.9
2053,3/24/19 8:30,28.357,126756.4
2054,3/24/19 9:00,32.704,132267.5
2055,3/24/19 9:30,38.826,165334.4
2056,3/24/19 10:00,43.601,209423.6
2057,3/24/19 10:30,47.76,220445.9
2058,3/24/19 11:00,50.456,231468.2
2059,3/24/19 11:30,53.609,231468.2
2060,3/24/19 12:00,55.425,220445.9
2061,3/24/19 12:30,55.891,187379
2062,3/24/19 13:00,56.362,126756.4
